TAXONOMY_UID,TAXONOMY_taxon_rank,TAXONOMY_taxon_name,TAXONOMY_superkingdom,TAXONOMY_phylum,TAXONOMY_class,TAXONOMY_order,TAXONOMY_family,TAXONOMY_genus,TAXONOMY_species,TAXONOMY_strain,TAXONOMY_superkingdom_id,TAXONOMY_phylum_id,TAXONOMY_class_id,TAXONOMY_order_id,TAXONOMY_family_id,TAXONOMY_genus_id,TAXONOMY_species_id,TAXONOMY_strain_id,TAXONOMY_taxon_lineage
2936805,species,Providencia sp. PROV280,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Providencia,Providencia_sp._PROV280,,2.0,1224.0,1236.0,91347.0,1903414.0,586.0,2936805.0,-1.0,Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Morganellaceae;Providencia;Providencia_sp._PROV280;
2936804,species,Providencia sp. PROV279,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Providencia,Providencia_sp._PROV279,,2.0,1224.0,1236.0,91347.0,1903414.0,586.0,2936804.0,-1.0,Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Morganellaceae;Providencia;Providencia_sp._PROV279;
2936803,species,Providencia sp. PROV278,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Providencia,Providencia_sp._PROV278,,2.0,1224.0,1236.0,91347.0,1903414.0,586.0,2936803.0,-1.0,Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Morganellaceae;Providencia;Providencia_sp._PROV278;
2936802,species,Providencia sp. PROV277,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Providencia,Providencia_sp._PROV277,,2.0,1224.0,1236.0,91347.0,1903414.0,586.0,2936802.0,-1.0,Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Morganellaceae;Providencia;Providencia_sp._PROV277;
2936799,species,Providencia sp. PROV252,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Providencia,Providencia_sp._PROV252,,2.0,1224.0,1236.0,91347.0,1903414.0,586.0,2936799.0,-1.0,Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Morganellaceae;Providencia;Providencia_sp._PROV252;
2962597,species,Pseudomonas sp. Z8(2022),Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas_sp._Z8(2022),,2.0,1224.0,1236.0,72274.0,135621.0,286.0,2962597.0,-1.0,Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas_sp._Z8(2022);
2876620,species,Salmonella sp. A29-2,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella_sp._A29-2,,2.0,1224.0,1236.0,91347.0,543.0,590.0,2876620.0,-1.0,Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella_sp._A29-2;
2283160,species,Psychrobacillus glaciei,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Psychrobacillus,Psychrobacillus_glaciei,,2.0,1239.0,91061.0,1385.0,186817.0,1221880.0,2283160.0,-1.0,Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Psychrobacillus;Psychrobacillus_glaciei;
2936798,species,Providencia sp. PROV236,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Providencia,Providencia_sp._PROV236,,2.0,1224.0,1236.0,91347.0,1903414.0,586.0,2936798.0,-1.0,Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Morganellaceae;Providencia;Providencia_sp._PROV236;
2993456,species,Lactiplantibacillus carotarum,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus_carotarum,,2.0,1239.0,91061.0,186826.0,33958.0,2767842.0,2993456.0,-1.0,Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lactiplantibacillus;Lactiplantibacillus_carotarum;
83265,species,Aminobacter niigataensis,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Phyllobacteriaceae,Aminobacter,Aminobacter_niigataensis,,2.0,1224.0,28211.0,356.0,69277.0,31988.0,83265.0,-1.0,Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Aminobacter;Aminobacter_niigataensis;
2984843,species,Methylobacterium sp. FF17,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Methylobacteriaceae,Methylobacterium,Methylobacterium_sp._FF17,,2.0,1224.0,28211.0,356.0,119045.0,407.0,2984843.0,-1.0,Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;Methylobacterium_sp._FF17;
2937790,species,Halomonas sp. ZZQ-149,Bacteria,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,Halomonas_sp._ZZQ-149,,2.0,1224.0,1236.0,135619.0,28256.0,2745.0,2937790.0,-1.0,Bacteria;Pseudomonadota;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halomonas;Halomonas_sp._ZZQ-149;
2879114,species,Pseudomonas sp. HS-18,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas_sp._HS-18,,2.0,1224.0,1236.0,72274.0,135621.0,286.0,2879114.0,-1.0,Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas_sp._HS-18;
1768,species,Mycobacterium kansasii,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium_kansasii,,2.0,201174.0,1760.0,85007.0,1762.0,1763.0,1768.0,-1.0,Bacteria;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium_kansasii;
1385856,strain,Lactiplantibacillus plantarum 2025,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus_plantarum,Lactiplantibacillus_plantarum_2025,2.0,1239.0,91061.0,186826.0,33958.0,2767842.0,1590.0,1385856.0,Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lactiplantibacillus;Lactiplantibacillus_plantarum;Lactiplantibacillus_plantarum_2025
188770,species,Streptomyces koyangensis,Bacteria,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces_koyangensis,,2.0,201174.0,1760.0,85011.0,2062.0,1883.0,188770.0,-1.0,Bacteria;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces_koyangensis;
2759526,species,Sphingomonas aliaeris,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas_aliaeris,,2.0,1224.0,28211.0,204457.0,41297.0,13687.0,2759526.0,-1.0,Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas_aliaeris;
90062,species,Leptospira interrogans,Bacteria,Spirochaetota,Spirochaetia,Leptospirales,Leptospiraceae,Leptospira,Leptospira_interrogans,,2.0,203691.0,203692.0,1643688.0,170.0,171.0,173.0,-1.0,Bacteria;Spirochaetota;Spirochaetia;Leptospirales;Leptospiraceae;Leptospira;Leptospira_interrogans;
29438,species,Pseudomonas savastanoi,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas_savastanoi,,2.0,1224.0,1236.0,72274.0,135621.0,286.0,29438.0,-1.0,Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas_savastanoi;
2065379,species,Paracoccus jeotgali,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Paracoccus,Paracoccus_jeotgali,,2.0,1224.0,28211.0,204455.0,31989.0,265.0,2065379.0,-1.0,Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Paracoccus;Paracoccus_jeotgali;
1755811,species,Paraphotobacterium marinum,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,Paraphotobacterium,Paraphotobacterium_marinum,,2.0,1224.0,1236.0,135623.0,641.0,2042066.0,1755811.0,-1.0,Bacteria;Pseudomonadota;Gammaproteobacteria;Vibrionales;Vibrionaceae;Paraphotobacterium;Paraphotobacterium_marinum;
2879113,species,Salmonella sp. JXY0409-18,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella_sp._JXY0409-18,,2.0,1224.0,1236.0,91347.0,543.0,590.0,2879113.0,-1.0,Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella_sp._JXY0409-18;
2500543,species,Salmonella sp. SSDFZ69,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella_sp._SSDFZ69,,2.0,1224.0,1236.0,91347.0,543.0,590.0,2500543.0,-1.0,Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella_sp._SSDFZ69;
685565,species,Pseudanabaena sp. ABRG5-3,Bacteria,Cyanobacteriota,Cyanophyceae,Pseudanabaenales,Pseudanabaenaceae,Pseudanabaena,Pseudanabaena_sp._ABRG5-3,,2.0,1117.0,3028117.0,2881377.0,1890436.0,1152.0,685565.0,-1.0,Bacteria;Cyanobacteriota;Cyanophyceae;Pseudanabaenales;Pseudanabaenaceae;Pseudanabaena;Pseudanabaena_sp._ABRG5-3;
2220096,species,Indioceanicola profundi,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Azospirillaceae,Indioceanicola,Indioceanicola_profundi,,2.0,1224.0,28211.0,204441.0,2829815.0,2478349.0,2220096.0,-1.0,Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Azospirillaceae;Indioceanicola;Indioceanicola_profundi;
1839799,species,Streptococcus sp. FDAARGOS_192,Bacteria,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_sp._FDAARGOS_192,,2.0,1239.0,91061.0,186826.0,1300.0,1301.0,1839799.0,-1.0,Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus_sp._FDAARGOS_192;
2038116,strain,Nostoc flagelliforme CCNUN1,Bacteria,Cyanobacteriota,Cyanophyceae,Nostocales,Nostocaceae,Nostoc,Nostoc_flagelliforme,Nostoc_flagelliforme_CCNUN1,2.0,1117.0,3028117.0,1161.0,1162.0,1177.0,1306274.0,2038116.0,Bacteria;Cyanobacteriota;Cyanophyceae;Nostocales;Nostocaceae;Nostoc;Nostoc_flagelliforme;Nostoc_flagelliforme_CCNUN1
767468,strain,Lactiplantibacillus plantarum subsp. plantarum P-8,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus_plantarum,Lactiplantibacillus_plantarum_subsp._plantarum_P-8,2.0,1239.0,91061.0,186826.0,33958.0,2767842.0,1590.0,767468.0,Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lactiplantibacillus;Lactiplantibacillus_plantarum;Lactiplantibacillus_plantarum_subsp._plantarum_P-8
1928,species,Streptomyces rochei,Bacteria,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces_rochei,,2.0,201174.0,1760.0,85011.0,2062.0,1883.0,1928.0,-1.0,Bacteria;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces_rochei;
1327988,strain,Lactiplantibacillus plantarum 16,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus_plantarum,Lactiplantibacillus_plantarum_16,2.0,1239.0,91061.0,186826.0,33958.0,2767842.0,1590.0,1327988.0,Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lactiplantibacillus;Lactiplantibacillus_plantarum;Lactiplantibacillus_plantarum_16
220668,strain,Lactiplantibacillus plantarum WCFS1,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus_plantarum,Lactiplantibacillus_plantarum_WCFS1,2.0,1239.0,91061.0,186826.0,33958.0,2767842.0,1590.0,220668.0,Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lactiplantibacillus;Lactiplantibacillus_plantarum;Lactiplantibacillus_plantarum_WCFS1
3055814,species,Arcobacter sp. DSM 115960,Bacteria,Campylobacterota,Epsilonproteobacteria,Campylobacterales,Arcobacteraceae,Arcobacter,Arcobacter_sp._DSM_115960,,2.0,29547.0,3031852.0,213849.0,2808963.0,28196.0,3055814.0,-1.0,Bacteria;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Arcobacteraceae;Arcobacter;Arcobacter_sp._DSM_115960;
3059427,species,Arcobacter sp. DSM 115972,Bacteria,Campylobacterota,Epsilonproteobacteria,Campylobacterales,Arcobacteraceae,Arcobacter,Arcobacter_sp._DSM_115972,,2.0,29547.0,3031852.0,213849.0,2808963.0,28196.0,3059427.0,-1.0,Bacteria;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Arcobacteraceae;Arcobacter;Arcobacter_sp._DSM_115972;
3080828,species,Methylocapsa polymorpha,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Beijerinckiaceae,Methylocapsa,Methylocapsa_polymorpha,,2.0,1224.0,28211.0,356.0,45404.0,184923.0,3080828.0,-1.0,Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Beijerinckiaceae;Methylocapsa;Methylocapsa_polymorpha;
1225128,species,Sediminicoccus rosea,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Sediminicoccus,Sediminicoccus_rosea,,2.0,1224.0,28211.0,204441.0,433.0,1706033.0,1225128.0,-1.0,Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Sediminicoccus;Sediminicoccus_rosea;
2878546,species,Salmonella sp. A39,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella_sp._A39,,2.0,1224.0,1236.0,91347.0,543.0,590.0,2878546.0,-1.0,Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella_sp._A39;
2774873,species,Pseudomonas sp. ADPe,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas_sp._ADPe,,2.0,1224.0,1236.0,72274.0,135621.0,286.0,2774873.0,-1.0,Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas_sp._ADPe;
231049,species,Furfurilactobacillus rossiae,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Furfurilactobacillus,Furfurilactobacillus_rossiae,,2.0,1239.0,91061.0,186826.0,33958.0,2767882.0,231049.0,-1.0,Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Furfurilactobacillus;Furfurilactobacillus_rossiae;
2704463,species,Paenibacillus rhizovicinus,Bacteria,Bacillota,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus_rhizovicinus,,2.0,1239.0,91061.0,1385.0,186822.0,44249.0,2704463.0,-1.0,Bacteria;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus_rhizovicinus;
1588,species,Lentilactobacillus hilgardii,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Lentilactobacillus,Lentilactobacillus_hilgardii,,2.0,1239.0,91061.0,186826.0,33958.0,2767893.0,1588.0,-1.0,Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lentilactobacillus;Lentilactobacillus_hilgardii;
1296540,species,Paucilactobacillus nenjiangensis,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Paucilactobacillus,Paucilactobacillus_nenjiangensis,,2.0,1239.0,91061.0,186826.0,33958.0,2767890.0,1296540.0,-1.0,Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Paucilactobacillus;Paucilactobacillus_nenjiangensis;
176292,species,Secundilactobacillus malefermentans,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Secundilactobacillus,Secundilactobacillus_malefermentans,,2.0,1239.0,91061.0,186826.0,33958.0,2767892.0,176292.0,-1.0,Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Secundilactobacillus;Secundilactobacillus_malefermentans;
1226680,strain,Klebsiella pneumoniae subsp. pneumoniae Ecl8,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella_pneumoniae,Klebsiella_pneumoniae_subsp._pneumoniae_Ecl8,2.0,1224.0,1236.0,91347.0,543.0,570.0,573.0,1226680.0,Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella_pneumoniae;Klebsiella_pneumoniae_subsp._pneumoniae_Ecl8
2991545,species,Kitasatospora fiedleri,Bacteria,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Kitasatospora,Kitasatospora_fiedleri,,2.0,201174.0,1760.0,85011.0,2062.0,2063.0,2991545.0,-1.0,Bacteria;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Kitasatospora;Kitasatospora_fiedleri;
2893889,species,Sulfurovum mangrovi,Bacteria,Campylobacterota,Epsilonproteobacteria,Campylobacterales,Sulfurovaceae,Sulfurovum,Sulfurovum_mangrovi,,2.0,29547.0,3031852.0,213849.0,2771472.0,265570.0,2893889.0,-1.0,Bacteria;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Sulfurovaceae;Sulfurovum;Sulfurovum_mangrovi;
1612551,species,Actinoalloteichus sp. GBA129-24,Bacteria,Actinomycetota,Actinomycetes,Pseudonocardiales,Pseudonocardiaceae,Actinoalloteichus,Actinoalloteichus_sp._GBA129-24,,2.0,201174.0,1760.0,85010.0,2070.0,65496.0,1612551.0,-1.0,Bacteria;Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Actinoalloteichus;Actinoalloteichus_sp._GBA129-24;
1907,species,Streptomyces glaucescens,Bacteria,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces_glaucescens,,2.0,201174.0,1760.0,85011.0,2062.0,1883.0,1907.0,-1.0,Bacteria;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces_glaucescens;
69328,species,Pseudomonas sp. VLB120,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas_sp._VLB120,,2.0,1224.0,1236.0,72274.0,135621.0,286.0,69328.0,-1.0,Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas_sp._VLB120;
1224163,strain,Corynebacterium maris DSM 45190,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium_maris,Corynebacterium_maris_DSM_45190,2.0,201174.0,1760.0,85007.0,1653.0,1716.0,575200.0,1224163.0,Bacteria;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium_maris;Corynebacterium_maris_DSM_45190
1121353,strain,Corynebacterium callunae DSM 20147,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium_callunae,Corynebacterium_callunae_DSM_20147,2.0,201174.0,1760.0,85007.0,1653.0,1716.0,1721.0,1121353.0,Bacteria;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium_callunae;Corynebacterium_callunae_DSM_20147
459424,strain,Mycobacterium liflandii 128FXT,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium_liflandii,Mycobacterium_liflandii_128FXT,2.0,201174.0,1760.0,85007.0,1762.0,1763.0,261524.0,459424.0,Bacteria;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium_liflandii;Mycobacterium_liflandii_128FXT
2949090,species,Comamonas endophytica,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Comamonas,Comamonas_endophytica,,2.0,1224.0,28216.0,80840.0,80864.0,283.0,2949090.0,-1.0,Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas;Comamonas_endophytica;
240427,species,Secundilactobacillus paracollinoides,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Secundilactobacillus,Secundilactobacillus_paracollinoides,,2.0,1239.0,91061.0,186826.0,33958.0,2767892.0,240427.0,-1.0,Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Secundilactobacillus;Secundilactobacillus_paracollinoides;
53444,species,Fructilactobacillus lindneri,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Fructilactobacillus,Fructilactobacillus_lindneri,,2.0,1239.0,91061.0,186826.0,33958.0,2767881.0,53444.0,-1.0,Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Fructilactobacillus;Fructilactobacillus_lindneri;
467262,species,Bacillus sp. T3,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus_sp._T3,,2.0,1239.0,91061.0,1385.0,186817.0,1386.0,467262.0,-1.0,Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus_sp._T3;
2072463,species,Escherichia coli,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia_coli,,2.0,1224.0,1236.0,91347.0,543.0,561.0,562.0,-1.0,Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia_coli;
93944,species,Nonomuraea gerenzanensis,Bacteria,Actinomycetota,Actinomycetes,Streptosporangiales,Streptosporangiaceae,Nonomuraea,Nonomuraea_gerenzanensis,,2.0,201174.0,1760.0,85012.0,2004.0,83681.0,93944.0,-1.0,Bacteria;Actinomycetota;Actinomycetes;Streptosporangiales;Streptosporangiaceae;Nonomuraea;Nonomuraea_gerenzanensis;
450,species,Legionella longbeachae,Bacteria,Pseudomonadota,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Legionella_longbeachae,,2.0,1224.0,1236.0,118969.0,444.0,445.0,450.0,-1.0,Bacteria;Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;Legionella_longbeachae;
3081771,species,Acinetobacter sp. 16,Bacteria,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter_sp._16,,2.0,1224.0,1236.0,2887326.0,468.0,469.0,3081771.0,-1.0,Bacteria;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter_sp._16;
47877,species,Pseudomonas amygdali,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas_amygdali,,2.0,1224.0,1236.0,72274.0,135621.0,286.0,47877.0,-1.0,Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas_amygdali;
2874627,species,Salmonella sp. A7,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella_sp._A7,,2.0,1224.0,1236.0,91347.0,543.0,590.0,2874627.0,-1.0,Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella_sp._A7;
580,species,Kluyvera cryocrescens,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kluyvera,Kluyvera_cryocrescens,,2.0,1224.0,1236.0,91347.0,543.0,579.0,580.0,-1.0,Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Kluyvera;Kluyvera_cryocrescens;
478174,species,Borreliella carolinensis,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Borreliaceae,Borreliella,Borreliella_carolinensis,,2.0,203691.0,203692.0,136.0,1643685.0,64895.0,478174.0,-1.0,Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Borreliaceae;Borreliella;Borreliella_carolinensis;
537973,strain,Lacticaseibacillus paracasei subsp. paracasei 8700:2,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus_paracasei,Lacticaseibacillus_paracasei_subsp._paracasei_8700:2,2.0,1239.0,91061.0,186826.0,33958.0,2759736.0,1597.0,537973.0,Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus;Lacticaseibacillus_paracasei;Lacticaseibacillus_paracasei_subsp._paracasei_8700:2
29546,species,Lawsonia intracellularis,Bacteria,Thermodesulfobacteriota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Lawsonia,Lawsonia_intracellularis,,2.0,200940.0,3031449.0,213115.0,194924.0,41707.0,29546.0,-1.0,Bacteria;Thermodesulfobacteriota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Lawsonia;Lawsonia_intracellularis;
1399,species,Cytobacillus firmus,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Cytobacillus,Cytobacillus_firmus,,2.0,1239.0,91061.0,1385.0,186817.0,2675230.0,1399.0,-1.0,Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Cytobacillus;Cytobacillus_firmus;
1652028,species,Brachybacterium huguangmaarense,Bacteria,Actinomycetota,Actinomycetes,Micrococcales,Dermabacteraceae,Brachybacterium,Brachybacterium_huguangmaarense,,2.0,201174.0,1760.0,85006.0,85020.0,43668.0,1652028.0,-1.0,Bacteria;Actinomycetota;Actinomycetes;Micrococcales;Dermabacteraceae;Brachybacterium;Brachybacterium_huguangmaarense;
3081765,species,Streptomyces sp. N50,Bacteria,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces_sp._N50,,2.0,201174.0,1760.0,85011.0,2062.0,1883.0,3081765.0,-1.0,Bacteria;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces_sp._N50;
1389223,species,Marinobacter shengliensis,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,Marinobacter_shengliensis,,2.0,1224.0,1236.0,72274.0,2887365.0,2742.0,1389223.0,-1.0,Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Marinobacteraceae;Marinobacter;Marinobacter_shengliensis;
